retrieved;author_id;username;id;created_at(utc);lang;tweet;type;likes;quotes;replies;retweets;tweetcount;followers;following;url
04/08/2022 20:18:50;512613427;DangeRussWilson;1518301773915693057;24/04/2022 18:52:06;en;It’s a GIFT! https://t.co/ECPUhjlGOD;op;2669;42;105;383;12211;5669811;119;https://twitter.com/twitter/status/1518301773915693057
04/08/2022 20:18:50;512613427;DangeRussWilson;1518232983404093442;24/04/2022 14:18:45;en;Special player! Better person.  Watch out for #1 @Kj_hamler !!! #LetsRide https://t.co/VEky2FHqWb;quoted;1477;7;14;105;12211;5669811;119;https://twitter.com/twitter/status/1518232983404093442
04/08/2022 20:18:50;512613427;DangeRussWilson;1517995915943968768;23/04/2022 22:36:44;en;Can’t wait to see him ball in the @NFL one day! https://t.co/V9fvGlVz2O;quoted;428;2;12;18;12211;5669811;119;https://twitter.com/twitter/status/1517995915943968768
04/08/2022 20:18:50;512613427;DangeRussWilson;1517964020443090944;23/04/2022 20:29:59;en;Justin Simmons @jsimms1119 for Man of the Year Award! @NFL @Broncos https://t.co/tJnD8fBqgs;quoted;1932;5;16;177;12211;5669811;119;https://twitter.com/twitter/status/1517964020443090944
04/08/2022 20:18:53;512613427;DangeRussWilson;1523112869281247232;08/05/2022 01:29:40;en;Saturday Ice cream trip w/ my Prince &amp  Princess post game! https://t.co/EslRmdXqnK;op;11377;38;93;297;12211;5669811;119;https://twitter.com/twitter/status/1523112869281247232
04/08/2022 20:18:53;512613427;DangeRussWilson;1523070005478260737;07/05/2022 22:39:21;en;Keep Praying!!!;op;15209;81;242;1907;12211;5669811;119;https://twitter.com/twitter/status/1523070005478260737
04/08/2022 20:18:53;512613427;DangeRussWilson;1522969337761394688;07/05/2022 15:59:20;en;RT @ciara: You guys have been amazing! Thank you for your love and support of #RandCFragrance 🖤   Excited to let you know. We got 25% off t…;retweeted;0;0;0;125;12211;5669811;119;https://twitter.com/twitter/status/1522969337761394688
04/08/2022 20:18:53;512613427;DangeRussWilson;1522682906786729985;06/05/2022 21:01:09;en;@Wnyacademy So Thankful for you all!;replied_to;27;0;1;3;12211;5669811;119;https://twitter.com/twitter/status/1522682906786729985
04/08/2022 20:18:53;512613427;DangeRussWilson;1522675063455027200;06/05/2022 20:29:59;en;“It Takes What It Takes” to be great.  Watch Season 2 of #GreatnessCode. Streaming May 13 on @AppleTVPlus https://t.co/pp6GIwnL5l https://t.co/Oc1Jt4egTp;op;227;0;9;25;12211;5669811;119;https://twitter.com/twitter/status/1522675063455027200
04/08/2022 20:18:53;512613427;DangeRussWilson;1522611088142987264;06/05/2022 16:15:46;en;The sports drink world ain’t ready for what we are building. @localweather: a sports drink with a soon-to-be global community of NFT holders. 🚀🌞  The beverage game has new rules, and we’re the ones making them!!! @ajv;op;899;101;144;96;12211;5669811;119;https://twitter.com/twitter/status/1522611088142987264
04/08/2022 20:18:53;512613427;DangeRussWilson;1522239030837977088;05/05/2022 15:37:21;en;RT @RWPassAcademy: We re are thrilled to announce we are returning to the field this year with our first-ever #RWPA camp in Denver, CO.  Co…;retweeted;0;0;0;37;12211;5669811;119;https://twitter.com/twitter/status/1522239030837977088
04/08/2022 20:18:53;512613427;DangeRussWilson;1522064344833396737;05/05/2022 04:03:13;en;CCL Champions 🏆🏆🏆 @SoundersFC. What a night! What a game! Special Moment.;op;4400;39;93;257;12211;5669811;119;https://twitter.com/twitter/status/1522064344833396737
04/08/2022 20:18:53;512613427;DangeRussWilson;1522062322566524928;05/05/2022 03:55:10;en;GOAL!!! @SoundersFC;op;1262;12;39;46;12211;5669811;119;https://twitter.com/twitter/status/1522062322566524928
04/08/2022 20:18:53;512613427;DangeRussWilson;1522061032004341760;05/05/2022 03:50:03;en;Wow! @RaulRuidiazM!!! Let’s goooo.;op;4445;59;66;296;12211;5669811;119;https://twitter.com/twitter/status/1522061032004341760
04/08/2022 20:18:53;512613427;DangeRussWilson;1522051079772393472;05/05/2022 03:10:30;en;@SoundersFC Let’s gooooo!;replied_to;133;1;6;5;12211;5669811;119;https://twitter.com/twitter/status/1522051079772393472
04/08/2022 20:18:53;512613427;DangeRussWilson;1521897718225940480;04/05/2022 17:01:06;en;Live dangerously. Eat banana peppers on a sub.😎 https://t.co/0XdVM3nXgi #SubwayVault https://t.co/4J96r3rWuP;op;828;53;80;68;12211;5669811;119;https://twitter.com/twitter/status/1521897718225940480
04/08/2022 20:18:53;512613427;DangeRussWilson;1521892728719613954;04/05/2022 16:41:16;en;@localweather So cool. We’re growing fast!!;replied_to;62;2;5;6;12211;5669811;119;https://twitter.com/twitter/status/1521892728719613954
04/08/2022 20:18:53;512613427;DangeRussWilson;1521883494393139201;04/05/2022 16:04:34;en;SOUNDERS!!! Pumped to watch yall play! Full House rocking! @Concacaf Champions League Finals Tonight!!! @SoundersFC;op;3353;69;91;166;12211;5669811;119;https://twitter.com/twitter/status/1521883494393139201
04/08/2022 20:18:53;512613427;DangeRussWilson;1521643532041146368;04/05/2022 00:11:03;und;@localweather 🔥🔥🔥;replied_to;127;0;15;26;12211;5669811;119;https://twitter.com/twitter/status/1521643532041146368
04/08/2022 20:18:53;512613427;DangeRussWilson;1521635581138112512;03/05/2022 23:39:27;en;Can’t Wait! @dartmouth  BIG GREEEEEEN🌲🙏🏾 https://t.co/8Kg741MgLD;quoted;803;8;18;67;12211;5669811;119;https://twitter.com/twitter/status/1521635581138112512
04/08/2022 20:18:53;512613427;DangeRussWilson;1521489883919011843;03/05/2022 14:00:30;en;SO GRATEFUL!!!;op;7538;40;153;599;12211;5669811;119;https://twitter.com/twitter/status/1521489883919011843
04/08/2022 20:18:57;512613427;DangeRussWilson;1525616711285678081;14/05/2022 23:19:03;en;Obsession over the Details.  18 years later from the first time we talked ball together. It’s in the DNA. #Legacy https://t.co/xB3Y1h3bQT;op;8162;218;144;884;12211;5669811;119;https://twitter.com/twitter/status/1525616711285678081
04/08/2022 20:18:57;512613427;DangeRussWilson;1525540804269248517;14/05/2022 18:17:25;en;RT @Broncos: If you thought the  Russell, the Intern  video was good ...   Wait  til you see these bloopers 🤣 https://t.co/7fEHTGzPOu;retweeted;0;0;0;133;12211;5669811;119;https://twitter.com/twitter/status/1525540804269248517
04/08/2022 20:18:57;512613427;DangeRussWilson;1525263233107386369;13/05/2022 23:54:27;en;RT @ciara: #TodaysGonnaBeAGoodDay #HappyFriday   Vegas Rehersals 😎 https://t.co/KoDU99TXkD;retweeted;0;0;0;263;12211;5669811;119;https://twitter.com/twitter/status/1525263233107386369
04/08/2022 20:18:57;512613427;DangeRussWilson;1525174547342692352;13/05/2022 18:02:03;en;RT @localweather: Don’t miss our special Spaces chat today with @garyvee and @DangeRussWilson! 🙌🏻🙌🏻 https://t.co/I4jsd5wo0C;retweeted;0;0;0;101;12211;5669811;119;https://twitter.com/twitter/status/1525174547342692352
04/08/2022 20:18:57;512613427;DangeRussWilson;1524936444015300608;13/05/2022 02:15:54;en;Every opportunity I get to play is about Glorifying You Jesus! You are the reason! Grateful for the gift of Year 11  🙏🏾🙏🏾🙏🏾 https://t.co/MCwUPQVM5x;quoted;4698;23;130;267;12211;5669811;119;https://twitter.com/twitter/status/1524936444015300608
04/08/2022 20:18:57;512613427;DangeRussWilson;1524921499290722304;13/05/2022 01:16:31;en;LET’S RIDE 🐎😏 https://t.co/lMxiG3m1Kr;quoted;5611;38;133;438;12211;5669811;119;https://twitter.com/twitter/status/1524921499290722304
04/08/2022 20:18:57;512613427;DangeRussWilson;1524599212792418304;12/05/2022 03:55:52;en;Stay Ready. https://t.co/onab9Fikqr;op;4499;21;90;211;12211;5669811;119;https://twitter.com/twitter/status/1524599212792418304
04/08/2022 20:18:57;512613427;DangeRussWilson;1523992902099079168;10/05/2022 11:46:36;en;Jesus! I just wanna THANK YOU! 🙌🏾🙌🏾🙌🏾;op;30821;105;385;3451;12211;5669811;119;https://twitter.com/twitter/status/1523992902099079168
04/08/2022 20:18:57;512613427;DangeRussWilson;1523458346640060417;09/05/2022 00:22:28;en;Happy Mother’s Day to you baby! @Ciara You are the best Mom, woman, business leader, entertainer, visionary, kind, loving, innovative, and most special woman in the world! I love that you love our children the way you do! You bring me joy and confidence every day! We Love You! https://t.co/665FoJyo4X;op;20160;80;163;781;12211;5669811;119;https://twitter.com/twitter/status/1523458346640060417
04/08/2022 20:18:57;512613427;DangeRussWilson;1523395616767762432;08/05/2022 20:13:13;en;RT @NFL: When Russ bought his mom, Tammy, a house and she simply didn t know what to say 🥰 (via @DangeRussWilson) https://t.co/bJnxidHk0P;retweeted;0;0;0;720;12211;5669811;119;https://twitter.com/twitter/status/1523395616767762432
04/08/2022 20:18:57;512613427;DangeRussWilson;1523370277521960960;08/05/2022 18:32:31;en;RT @GoodManBrand: A Good Man loves, respects, and cares - and there’s nothing like Mother’s Day to put this into action.  “It’s so importan…;retweeted;0;0;0;112;12211;5669811;119;https://twitter.com/twitter/status/1523370277521960960
04/08/2022 20:19:00;512613427;DangeRussWilson;1528207442768564224;22/05/2022 02:53:41;en;Today was an emotional day. 10 years of going to @SeattleChildren and seeing miracles every week. Today was nothing short of another miracle. Two amazing Heroes. Issac &amp  Isabelle. Remember… just continue to touch the “next mailbox” Forever Grateful. @Ciara @WhyNotYouFdn https://t.co/y2yEkdxzdW;op;6897;56;177;337;12211;5669811;119;https://twitter.com/twitter/status/1528207442768564224
04/08/2022 20:19:00;512613427;DangeRussWilson;1528109156145586176;21/05/2022 20:23:08;en;FutureMania was Crazy fun! We Love you!!! 8 yrs old! Won a Super Bowl Championship in Flag! Got a Championship Ring! &amp  saw some of your favorite wrestlers @WWE Style getting after it! Forever Love YOU! Year 8 is going to be Great! Mommy &amp  Daddy love you! @Ciara  🎥: @jeffvanags https://t.co/4DHAq7P56H;op;2287;204;45;358;12211;5669811;119;https://twitter.com/twitter/status/1528109156145586176
04/08/2022 20:19:00;512613427;DangeRussWilson;1528058735972626438;21/05/2022 17:02:47;en;Working with @ajv and #HarperAndScott has been a blast.  We’ve created an all natural, organic performance drink and I cannot wait for you to try it. @localweather is coming soon. 🤝  In the meantime, stay plugged in… we got some big announcements coming up😎;op;443;3;27;54;12211;5669811;119;https://twitter.com/twitter/status/1528058735972626438
04/08/2022 20:19:00;512613427;DangeRussWilson;1527717287758663680;20/05/2022 18:25:59;en;@localweather Pumped for those announcements 😎;replied_to;71;0;5;4;12211;5669811;119;https://twitter.com/twitter/status/1527717287758663680
04/08/2022 20:19:00;512613427;DangeRussWilson;1527462032630599683;20/05/2022 01:31:42;en;RT @ciara: My Heart. My Big Boy. The Big 8!!  Mommy loves you so much and I’m so proud of the sweet boy you’re becoming each day! It warms…;retweeted;0;0;0;440;12211;5669811;119;https://twitter.com/twitter/status/1527462032630599683
04/08/2022 20:19:00;512613427;DangeRussWilson;1527293449120100354;19/05/2022 14:21:48;en;Happy Bday Future! 8yrs old! You are the greatest blessing in the world to me! So full of the fruit of the Spirit of Jesus! Love, Joy, Peace, Forbearance, Kindness, Goodness, &amp  Faithfulness! Galatians 5:22. 8=Newness! Mommy, Daddy, Sienna, &amp  Win love you to Heaven &amp  back! @Ciara https://t.co/kkGiShMaXS;op;7814;88;137;505;12211;5669811;119;https://twitter.com/twitter/status/1527293449120100354
04/08/2022 20:19:00;512613427;DangeRussWilson;1526993302406430722;18/05/2022 18:29:08;en;Young Star! @Kj_hamler https://t.co/6N11u1iRFb;op;4514;27;44;249;12211;5669811;119;https://twitter.com/twitter/status/1526993302406430722
04/08/2022 20:19:00;512613427;DangeRussWilson;1526785950977871873;18/05/2022 04:45:11;en;Game winner in overtime!  @Avalanche Win! https://t.co/UKVwnJOisZ;op;5295;55;82;356;12211;5669811;119;https://twitter.com/twitter/status/1526785950977871873
04/08/2022 20:19:00;512613427;DangeRussWilson;1526784642795421697;18/05/2022 04:39:59;en;What a Win!!! @Avalanche;op;9595;63;156;607;12211;5669811;119;https://twitter.com/twitter/status/1526784642795421697
04/08/2022 20:19:00;512613427;DangeRussWilson;1526767819362377728;18/05/2022 03:33:08;en;RT @Avalanche: Oh hey, @DangeRussWilson!  Glad you could join us tonight 🥰  @Broncos x #GoAvsGo https://t.co/AolLKBaZx4;retweeted;0;0;0;336;12211;5669811;119;https://twitter.com/twitter/status/1526767819362377728
04/08/2022 20:19:00;512613427;DangeRussWilson;1526692256102506496;17/05/2022 22:32:53;und;📈📈📈 https://t.co/VxF2AlibYw;op;8418;54;107;438;12211;5669811;119;https://twitter.com/twitter/status/1526692256102506496
04/08/2022 20:19:00;512613427;DangeRussWilson;1526628145071214592;17/05/2022 18:18:07;en;@localweather Why Not You? 🚀;replied_to;190;2;19;28;12211;5669811;119;https://twitter.com/twitter/status/1526628145071214592
04/08/2022 20:19:00;512613427;DangeRussWilson;1526590834237267969;17/05/2022 15:49:52;en;RT @RWPassAcademy: 1 MONTH AWAY FROM THE 2022 #RWPA. YOU IN?  Learn more and sign up: https://t.co/Pa8YGfWx1y   🗣️ @DangeRussWilson https:/…;retweeted;0;0;0;13;12211;5669811;119;https://twitter.com/twitter/status/1526590834237267969
04/08/2022 20:19:00;512613427;DangeRussWilson;1526251827372576768;16/05/2022 17:22:46;en;“Momma! We made it!” 😂😎🤪 You are not only the most beautiful woman in the world, but your heart, your kindness, your love for others, your ability to make the world dance, your a big time CEO, an incredible wife and mother! You Inspire me! Congrats Cover Girl! @Ciara https://t.co/Q5xLTX8V4K;op;18746;317;253;1733;12211;5669811;119;https://twitter.com/twitter/status/1526251827372576768
04/08/2022 20:19:00;512613427;DangeRussWilson;1526014896818688000;16/05/2022 01:41:18;fr;Our Obsession. https://t.co/sgwEMzDzMn;op;10766;129;117;634;12211;5669811;119;https://twitter.com/twitter/status/1526014896818688000
04/08/2022 20:19:03;512613427;DangeRussWilson;1529941671936507977;26/05/2022 21:44:54;en;This is so cool! Keep impacting @jsimms1119 https://t.co/yLlRfRf5gy;quoted;870;0;11;51;12211;5669811;119;https://twitter.com/twitter/status/1529941671936507977
04/08/2022 20:19:03;512613427;DangeRussWilson;1529618394198200320;26/05/2022 00:20:18;en;GOAL!!! @Avalanche;op;3855;37;85;171;12211;5669811;119;https://twitter.com/twitter/status/1529618394198200320
04/08/2022 20:19:03;512613427;DangeRussWilson;1529605386310930438;25/05/2022 23:28:37;und;RT @Broncos: .@DangeRussWilson 🤜🤛 @SuttonCourtland   #BroncosOTAs https://t.co/DeiXxjDxSE;retweeted;0;0;0;143;12211;5669811;119;https://twitter.com/twitter/status/1529605386310930438
04/08/2022 20:19:03;512613427;DangeRussWilson;1529250318629888004;24/05/2022 23:57:42;en;We need to Pray.  Pray for healing. Pray for change.  Pray for Love.;op;76017;1242;3053;9832;12211;5669811;119;https://twitter.com/twitter/status/1529250318629888004
04/08/2022 20:19:03;512613427;DangeRussWilson;1528949386155155456;24/05/2022 04:01:54;en;Two greats. Father &amp  Son. Legacy 🤝🏾 #PaulHackett #NathanielHackett https://t.co/RxXmPRBT41;op;2889;5;37;127;12211;5669811;119;https://twitter.com/twitter/status/1528949386155155456
04/08/2022 20:19:03;512613427;DangeRussWilson;1528857427168600064;23/05/2022 21:56:30;en;RT @Broncos: First day of #BroncosOTAs, let’s ride! https://t.co/2CGeJEbOzM;retweeted;0;0;0;163;12211;5669811;119;https://twitter.com/twitter/status/1528857427168600064
04/08/2022 20:19:03;512613427;DangeRussWilson;1528400483919876096;22/05/2022 15:40:46;en;@carrielamarr @seattlechildren @ciara @WhyNotYouFdn Forever grateful for every child we were blessed to encounter and pray for! Miracles do happen &amp  we saw hundreds of them! We are praying to see hundreds more 🙏🏾;replied_to;280;0;7;11;12211;5669811;119;https://twitter.com/twitter/status/1528400483919876096
04/08/2022 20:19:03;512613427;DangeRussWilson;1528398957658791936;22/05/2022 15:34:42;en;@justus4655 @seattlechildren @ciara @WhyNotYouFdn Grateful for you Justus!  SEATTLE will forever be a major part of our hearts and lives!;replied_to;204;1;1;6;12211;5669811;119;https://twitter.com/twitter/status/1528398957658791936
04/08/2022 20:19:06;512613427;DangeRussWilson;1532904667557920769;04/06/2022 01:58:47;en;Love this game. https://t.co/5qh4Lq7yuf;op;7326;75;177;411;12211;5669811;119;https://twitter.com/twitter/status/1532904667557920769
04/08/2022 20:19:06;512613427;DangeRussWilson;1532417923775705091;02/06/2022 17:44:38;en;Let’s Ride.   @Broncos @jerryjeudy @SuttonCourtland https://t.co/tBSFHPdV6y;op;11428;1290;629;986;12211;5669811;119;https://twitter.com/twitter/status/1532417923775705091
04/08/2022 20:19:06;512613427;DangeRussWilson;1531689499876392960;31/05/2022 17:30:08;en;Fired up for @localweather’s NFT drop today!!!   Pick one up &amp  we’ll give you chances to come to games, events, zoom mentoring sessions with @AJV, and more. Holders will be first to try our performance drink too⚡️  Join the team at https://t.co/UfXjDZsmiB 🌤 https://t.co/iYfiFcewEV;op;442;7;50;73;12211;5669811;119;https://twitter.com/twitter/status/1531689499876392960
04/08/2022 20:19:06;512613427;DangeRussWilson;1531466143889666049;31/05/2022 02:42:36;und;@localweather 👀;replied_to;59;0;1;1;12211;5669811;119;https://twitter.com/twitter/status/1531466143889666049
04/08/2022 20:19:06;512613427;DangeRussWilson;1531344912817324032;30/05/2022 18:40:52;en;To all the heroes who’ve given their lives for our country… today, and everyday, we Thank You!  Your sacrifice and bravery will forever be treasured. #MemorialDay;op;5343;3;42;412;12211;5669811;119;https://twitter.com/twitter/status/1531344912817324032
04/08/2022 20:19:10;512613427;DangeRussWilson;1536149398064746496;13/06/2022 00:52:11;en;Grateful for my Dad’s LEGACY.  You can call me Dr. Wilson now! 😂🥳 Go Big Green! @Dartmouth  #Classof2022 #Commencement  https://t.co/mXAcEQfLnj;op;1352;13;50;108;12211;5669811;119;https://twitter.com/twitter/status/1536149398064746496
04/08/2022 20:19:10;512613427;DangeRussWilson;1535972022655889410;12/06/2022 13:07:21;en;About to give the  Commencement Speech  @Dartmouth;op;2578;14;59;98;12211;5669811;119;https://twitter.com/twitter/status/1535972022655889410
04/08/2022 20:19:10;512613427;DangeRussWilson;1535638449595658240;11/06/2022 15:01:51;en;We are Grateful for your passion and dedication to the Denver Youth!   From @Ciara &amp  I’s ⁦@WhyNotYouFdn⁩ to every Precious Child!   #WhyNotYou  https://t.co/6MTfQInK8A;op;605;2;12;56;12211;5669811;119;https://twitter.com/twitter/status/1535638449595658240
04/08/2022 20:19:10;512613427;DangeRussWilson;1535616839283138560;11/06/2022 13:35:59;en;Most comfortable 🏆 @GoodManBrand https://t.co/xWzcHKljOF;quoted;839;2;35;35;12211;5669811;119;https://twitter.com/twitter/status/1535616839283138560
04/08/2022 20:19:10;512613427;DangeRussWilson;1535388117477527552;10/06/2022 22:27:07;en;WHY NOT YOU? @NFLFLAG https://t.co/nYieXmcqEa;quoted;815;5;17;42;12211;5669811;119;https://twitter.com/twitter/status/1535388117477527552
04/08/2022 20:19:10;512613427;DangeRussWilson;1535328136295878656;10/06/2022 18:28:47;en;Stay Squared Up my friends.  #SurpriseSurprise @Ciara https://t.co/y8y0uExvQT;op;156466;15329;1783;25536;12211;5669811;119;https://twitter.com/twitter/status/1535328136295878656
04/08/2022 20:19:10;512613427;DangeRussWilson;1535309027986460672;10/06/2022 17:12:51;en;RT @MVPdummy: MVP Sprint allows high school players to stay safe and get more reps in practice. Order your MVP Sprint today to have it read…;retweeted;0;0;0;12;12211;5669811;119;https://twitter.com/twitter/status/1535309027986460672
04/08/2022 20:19:10;512613427;DangeRussWilson;1535037518889947137;09/06/2022 23:13:58;en;Missing my dad on this day.  You always wish you had one more day.;op;13954;84;253;598;12211;5669811;119;https://twitter.com/twitter/status/1535037518889947137
04/08/2022 20:19:10;512613427;DangeRussWilson;1535028629393928192;09/06/2022 22:38:39;en;Hold On! Jesus is working.  Prayer works!;op;15080;106;260;1973;12211;5669811;119;https://twitter.com/twitter/status/1535028629393928192
04/08/2022 20:19:10;512613427;DangeRussWilson;1534894106480037888;09/06/2022 13:44:06;und;RT @Broncos: 🔥🔥🔥🔥  @DangeRussWilson x #BroncosCountry https://t.co/7m3x2JmwWb;retweeted;0;0;0;167;12211;5669811;119;https://twitter.com/twitter/status/1534894106480037888
04/08/2022 20:19:10;512613427;DangeRussWilson;1534683996784734209;08/06/2022 23:49:12;en;I could get used to this… 🙌🏾😎👀 https://t.co/PUlgvwCk2r;quoted;5743;32;201;304;12211;5669811;119;https://twitter.com/twitter/status/1534683996784734209
04/08/2022 20:19:10;512613427;DangeRussWilson;1534667191534112770;08/06/2022 22:42:25;en;RT @GoodManBrand: In honor of Father’s Day, we are celebrating the Good Men in our lives who are making a difference.  These are the Everyd…;retweeted;0;0;0;39;12211;5669811;119;https://twitter.com/twitter/status/1534667191534112770
04/08/2022 20:19:10;512613427;DangeRussWilson;1534366029304016898;08/06/2022 02:45:43;en;My Always &amp  Forever.  Mommy &amp  Daddy. @Ciara https://t.co/oef7DxRP6t;op;16495;99;229;579;12211;5669811;119;https://twitter.com/twitter/status/1534366029304016898
04/08/2022 20:19:10;512613427;DangeRussWilson;1534202460243230720;07/06/2022 15:55:45;en;Honored. 🙏🏾🙏🏾🙏🏾 #VictoryOverCancer https://t.co/nOrWm47EHE;quoted;575;1;11;46;12211;5669811;119;https://twitter.com/twitter/status/1534202460243230720
04/08/2022 20:19:10;512613427;DangeRussWilson;1534010068244389888;07/06/2022 03:11:15;en;GOAL!!! @Avalanche  #StanleyCup;op;5813;25;77;387;12211;5669811;119;https://twitter.com/twitter/status/1534010068244389888
04/08/2022 20:19:10;512613427;DangeRussWilson;1533901205813927936;06/06/2022 19:58:40;und;RT @Broncos: 🎯🎯🎯  #BroncosOTAs x @DangeRussWilson https://t.co/GNVHlNwwpO;retweeted;0;0;0;110;12211;5669811;119;https://twitter.com/twitter/status/1533901205813927936
04/08/2022 20:19:10;512613427;DangeRussWilson;1533777116789035008;06/06/2022 11:45:35;en;GRATEFUL FOR ANOTHER OPPORTUNITY!   New Day! New Start!;op;7048;42;115;616;12211;5669811;119;https://twitter.com/twitter/status/1533777116789035008
04/08/2022 20:19:13;512613427;DangeRussWilson;1538604238372081664;19/06/2022 19:26:50;en;You are ALL Inspirations. Thanks for being amazing Dad’s! Your guidance, your care, your love, your consistency… gives our world hope! #HappyFathersDay Love, #3 https://t.co/PiyzEs3Tty;op;786;5;23;64;12211;5669811;119;https://twitter.com/twitter/status/1538604238372081664
04/08/2022 20:19:13;512613427;DangeRussWilson;1538346305658888193;19/06/2022 02:21:55;en;DENVER IS ROCKIN’ RIGHT NOW! @Avalanche;op;12580;72;254;730;12211;5669811;119;https://twitter.com/twitter/status/1538346305658888193
04/08/2022 20:19:13;512613427;DangeRussWilson;1537948160512798721;17/06/2022 23:59:49;und;#BroncosCountry 🧡💙 https://t.co/6bTrwEcLfp;replied_to;272;2;6;19;12211;5669811;119;https://twitter.com/twitter/status/1537948160512798721
04/08/2022 20:19:13;512613427;DangeRussWilson;1537948080883920897;17/06/2022 23:59:30;en;Energy was 🔥   @RWPassAcademy Denver, CO today! https://t.co/pv5VVFo2Kq;replied_to;261;1;2;17;12211;5669811;119;https://twitter.com/twitter/status/1537948080883920897
04/08/2022 20:19:13;512613427;DangeRussWilson;1537947994615492609;17/06/2022 23:59:10;en;If we changed one kid’s life today, that’s what it’s all about. 🙏🏾 #Grateful https://t.co/Fq8kP5FgCH;replied_to;227;0;5;19;12211;5669811;119;https://twitter.com/twitter/status/1537947994615492609
04/08/2022 20:19:13;512613427;DangeRussWilson;1537947911824084992;17/06/2022 23:58:50;en;What an amazing day with these kids today. The First Ever @RWPassAcademy in Colorado! Can’t wait for many more! Thank you to everyone who came! https://t.co/LZvfURfnhW;op;918;4;18;47;12211;5669811;119;https://twitter.com/twitter/status/1537947911824084992
04/08/2022 20:19:13;512613427;DangeRussWilson;1537946879601676289;17/06/2022 23:54:44;en;My Favorite Camper.  My Forever Buddy. #YoungBaller  @Ciara https://t.co/JIMbWijylF;op;3994;13;32;158;12211;5669811;119;https://twitter.com/twitter/status/1537946879601676289
04/08/2022 20:19:13;512613427;DangeRussWilson;1537920973302689793;17/06/2022 22:11:47;en;RT @Broncos: That’s our QB. 👏  @DangeRussWilson greeted every camper as they wrapped the football portion of his first passing academy in D…;retweeted;0;0;0;100;12211;5669811;119;https://twitter.com/twitter/status/1537920973302689793
04/08/2022 20:19:13;512613427;DangeRussWilson;1537901224418168832;17/06/2022 20:53:19;en;Don’t Follow…  When You are meant to LEAD!;op;5464;56;128;935;12211;5669811;119;https://twitter.com/twitter/status/1537901224418168832
04/08/2022 20:19:13;512613427;DangeRussWilson;1537547241757347840;16/06/2022 21:26:43;en;RT @SoundersFC: IT S HAPPENING!  The @FIFAWorldCup is coming to Seattle in 2026! https://t.co/YaE14paJDi;retweeted;0;0;0;1464;12211;5669811;119;https://twitter.com/twitter/status/1537547241757347840
04/08/2022 20:19:13;512613427;DangeRussWilson;1537505180249374721;16/06/2022 18:39:35;en;Moon Balls. To Coca Cola and back. #Enjoy https://t.co/ApTxZxQ7Pj;op;1756;21;36;134;12211;5669811;119;https://twitter.com/twitter/status/1537505180249374721
04/08/2022 20:19:13;512613427;DangeRussWilson;1537184971902701568;15/06/2022 21:27:11;en;Perfect for Father’s Day! @GoodManBrand  https://t.co/oYgYRrrkT9 https://t.co/n7ZGamqQIp;quoted;192;2;21;18;12211;5669811;119;https://twitter.com/twitter/status/1537184971902701568
04/08/2022 20:19:13;512613427;DangeRussWilson;1536919964887572480;15/06/2022 03:54:08;und;JMo!!!!;op;871;11;24;35;12211;5669811;119;https://twitter.com/twitter/status/1536919964887572480
04/08/2022 20:19:13;512613427;DangeRussWilson;1536827185826131968;14/06/2022 21:45:28;en; Your Name Carries Weight!  My dad s last few words to me.   Congrats @Dartmouth Class of  22 https://t.co/DooIHOS3zE;op;2967;63;59;349;12211;5669811;119;https://twitter.com/twitter/status/1536827185826131968
04/08/2022 20:19:13;512613427;DangeRussWilson;1536791587774078976;14/06/2022 19:24:01;en;RT @Broncos: The 3️⃣ ➡️ 8️⃣1️⃣ connection 🔥  @DangeRussWilson x @Tpstreets https://t.co/UMU3p9y2zv;retweeted;0;0;0;79;12211;5669811;119;https://twitter.com/twitter/status/1536791587774078976
04/08/2022 20:19:13;512613427;DangeRussWilson;1536531399259197440;14/06/2022 02:10:07;en;You can do Anything you set your mind to!;op;9114;117;325;1329;12211;5669811;119;https://twitter.com/twitter/status/1536531399259197440
04/08/2022 20:19:13;512613427;DangeRussWilson;1536483831158644737;13/06/2022 23:01:06;en;Love this team. Love this game. https://t.co/bDPo7SrWbP;op;5560;54;121;348;12211;5669811;119;https://twitter.com/twitter/status/1536483831158644737
04/08/2022 20:19:16;512613427;DangeRussWilson;1541277406895386624;27/06/2022 04:29:04;en;STANLEY. CUP. CHAMPS. @Avalanche Let’s Go! 💪🏾;op;15766;136;320;950;12211;5669812;119;https://twitter.com/twitter/status/1541277406895386624
04/08/2022 20:19:16;512613427;DangeRussWilson;1540869400072298496;26/06/2022 01:27:47;en;Young Jeud… Young Court! 🤣🙌🏾💪🏾 @SuttonCourtland @jerryjeudy  @Broncos @NFLFLAG @NFL https://t.co/or9R4eHrxQ;quoted;1627;5;28;75;12211;5669812;119;https://twitter.com/twitter/status/1540869400072298496
04/08/2022 20:19:16;512613427;DangeRussWilson;1540762419252711426;25/06/2022 18:22:41;en;On top of the mountain overlooking the sea..Thanks Monaco! Anytime anyplace we work! WINNING is a Habit. ⚽️🏈 Grateful for Team @AS_Monaco https://t.co/yxS7noecOD;op;1874;58;76;167;12211;5669812;119;https://twitter.com/twitter/status/1540762419252711426
